date,frequency,purpose,purchase_of_securities,fixed_assets_non_property_total,transport_vehicles_total,purchase_of_passenger_cars,transport_vehicles_others,fixed_assets_non_property_others,purchase_of_residential_property,purchase_of_non_residential_property,construction,working_capital,other_purposes,financing,memo_item_credit_card
2022-04-01,Monthly,Bank-bank Islam / Islamic banks,1019.0215383199999,5938.871411759999,4335.660345819999,2963.0858414999993,1372.5745043199997,1603.21106594,1735.0354451399999,34569.62822818,4893.294675429999,48564.728909299985,4190.846736230002,100911.42694435992,29.22671443
2022-04-01,Monthly,Bank-bank pelaburan / Investment banks,900.0630172900001,0.33517878,0.33517878,0.0,0.33517878,0.0,43.96860285999999,123.87973762,117.78024580000002,136.37157405,196.02953728999998,1518.42789369,0.0
2022-04-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,15.591796519999999,1148.1801228899997,246.29114418999993,9.4124253,236.87871888999993,901.8889786999996,49.66965143,1904.3250354700008,3724.9172340200003,5993.654985960001,6681.201324839998,19517.696835169994,0.0
2022-04-01,Monthly,Jumlah / Total,5454.91728078,25548.74817153002,20370.31875238002,13161.061665750021,7209.257086630001,5178.429419149999,7056.66281389,113872.82018912002,20902.010841080002,148372.84184576,19357.638958260002,340565.79678445926,403.87676553999995
2022-05-01,Monthly,Bank-bank perdagangan / Commercial banks,3471.602206190001,18515.033043070023,15861.073860530023,10245.163217010024,5615.91064352,2653.9591825400003,5209.27901449,77507.00502154001,12143.12718433,93856.60242909999,8205.152398700002,218907.80129741927,356.5482537299998
2022-05-01,Monthly,Bank-bank Islam / Islamic banks,1013.94755266,6011.5338078999985,4394.445241359998,3008.539576549999,1385.9056648100004,1617.0885665400003,1737.6203417999998,34948.433305089995,4941.069469459999,49029.99212196,4196.748864949999,101879.34546382008,22.868881520000006
2022-05-01,Monthly,Bank-bank pelaburan / Investment banks,903.74295784,0.33834424,0.33834424,0.0,0.33834424,0.0,43.95084273,123.17004727,117.99086290999999,137.59576555,229.27839369000003,1556.06721423,0.0
2022-05-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,15.372377649999999,1147.8088973499998,248.0533217,9.239779259999997,238.81354244,899.7555756499999,48.983914219999996,1899.36411397,3732.0473353100006,5974.386886090003,6709.362769439998,19527.480488000012,0.0
2022-05-01,Monthly,Jumlah / Total,5404.665094339999,25674.71409256002,20503.91076783002,13262.942572820022,7240.968195009999,5170.80332473,7039.83411324,114477.97248787,20934.234852010002,148998.5772027,19340.54242678,341870.6944634694,379.41713524999983
2022-06-01,Monthly,Bank-bank perdagangan / Commercial banks,3477.2172315300018,18688.922187970016,16042.462399520015,10394.607094060015,5647.85530546,2646.45978845,5243.86756128,77757.60019016002,12222.31529277,94275.2774293101,8330.214249239998,219995.41414225948,396.90696703999987
2022-06-01,Monthly,Bank-bank Islam / Islamic banks,989.74714123,6192.777028669997,4494.7904677399965,3077.8294120199976,1416.9610557199994,1697.9865609300005,1738.6350398499999,35427.023119549995,5005.512913379999,50079.930586820024,4212.5807950299995,103646.20662452995,26.93610911000001
2022-06-01,Monthly,Bank-bank pelaburan / Investment banks,885.79777177,0.29778810000000006,0.29778810000000006,0.0,0.29778810000000006,0.0,43.92819409,121.59289722000003,111.17162105,153.16889804000002,239.12137504999998,1555.0785453200003,0.0
2022-06-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,15.089091810000001,1133.74860577,248.39405562000002,9.15676197,239.23729365000003,885.35455015,48.71632692,1910.4485934,3731.6408079400007,6080.3303416799945,6697.547662059998,19617.670099070005,0.0
2022-06-01,Monthly,Jumlah / Total,5367.8512363400005,26015.745610510014,20785.944710980013,13481.593268050014,7304.351442929999,5229.800899530001,7075.14712214,115216.66480033002,21070.64063514,150588.7072558501,19479.464081379996,344814.3694111794,423.84307614999994
2022-07-01,Monthly,Bank-bank perdagangan / Commercial banks,3440.9412151200013,18842.624493890016,16214.087003230015,10526.782103270012,5687.304899960001,2628.5374906600005,5222.65241302,77730.86200828002,12137.445368809995,93662.74612223997,8507.45481299,219544.72643434914,584.6512875100001
2022-07-01,Monthly,Bank-bank Islam / Islamic banks,970.7159076800002,6316.340886520002,4586.76169351,3151.99927701,1434.7624165000007,1729.5791930100006,1754.9202382799997,35640.11030815,5140.413127289998,50432.22466377997,4251.45750029,104506.18263199014,37.05457482
2022-07-01,Monthly,Bank-bank pelaburan / Investment banks,866.2471128,0.2866357,0.2866357,0.0,0.2866357,0.0,43.84290479999999,125.37052767999998,114.5416972,152.6558082,238.81185104999997,1541.7565374299998,0.0
2022-07-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,14.789972000000002,1135.1203577699998,248.74765349999998,9.075473780000003,239.67217971999997,886.3727042699998,48.15929004000001,1920.5883205100001,3838.56940609,6119.723736690002,6652.067583970002,19729.167840600017,0.0
2022-07-01,Monthly,Jumlah / Total,5292.6942076000005,26294.37237388001,21049.882985940014,13687.856854060014,7362.026131880002,5244.48938794,7069.574846139999,115416.93116462,21230.969599389995,150367.35033090995,19649.791748300002,345321.8334443694,621.7058623300001
2022-08-01,Monthly,Bank-bank perdagangan / Commercial banks,3321.96816645,19076.32699567002,16345.054261900019,10620.802725090021,5724.2515368099985,2731.272733770001,5214.571413260001,78314.87242067,12106.465189060002,94028.40420603,8253.53044696,220316.13883809926,445.6522167200002
2022-08-01,Monthly,Bank-bank Islam / Islamic banks,961.32181148,6461.377049800001,4680.176146210001,3222.3185857000008,1457.8575605099998,1781.20090359,1760.6229057000003,36083.9894642,5243.701076799999,51086.528946370054,4205.0848861500035,105802.62614049992,29.966361750000008
2022-08-01,Monthly,Bank-bank pelaburan / Investment banks,863.8400797300002,0.2868592100000001,0.2868592100000001,0.0,0.2868592100000001,0.0,43.748875680000005,130.37701381,80.53590928999999,153.33793490000008,238.82696816,1510.9536407800003,0.0
2022-08-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,14.49873691,1145.94310808,255.2869458,9.042560659999996,246.24438514000002,890.6561622800001,47.96816920999999,1909.5202725499996,3875.495877829999,6207.139091220004,6641.592803920001,19842.304719349988,0.0
2022-08-01,Monthly,Jumlah / Total,5161.628794569999,26683.934012760023,21280.804213120016,13852.16387145002,7428.640341669999,5403.129799640001,7066.91136385,116438.75917123,21306.198052979995,151475.41017852002,19339.03510519,347472.0233387291,475.6185784700002
2022-09-01,Monthly,Bank-bank perdagangan / Commercial banks,3539.2537514299997,19208.455641940025,16517.007789570027,10744.508592040027,5772.49919753,2691.4478523700004,5224.74525774,78438.96359048999,11910.43166423,93790.35827564006,8141.466216979999,220253.67439844922,352.63626266000017
2022-09-01,Monthly,Bank-bank Islam / Islamic banks,926.7305929900001,6633.404178699999,4793.6388688199995,3303.61689359,1490.02197523,1839.7653098799997,1825.5984302,36713.43060071999,5238.784641470001,51935.04539492998,4317.27384807,107590.26768707996,32.34010957
2022-09-01,Monthly,Bank-bank pelaburan / Investment banks,819.7841594899999,0.33034773999999995,0.33034773999999995,0.0,0.33034773999999995,0.0,43.65257622,128.98628978,80.80692702000002,102.96566519999999,359.88820717,1536.4141726199994,0.0
2022-09-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,13.069844729999998,1148.7543772799997,255.40042849,8.952085380000002,246.44834311,893.3539487899997,47.775900570000005,1904.93368358,3901.9143296999996,6242.104010849999,6708.856429099998,19967.552697799987,0.0
2022-09-01,Monthly,Jumlah / Total,5298.838348640002,26990.944545660022,21566.377434620026,14057.077571010024,7509.29986361,5424.56711104,7141.7721647299995,117186.31416457001,21131.937562420007,152070.47334662,19527.484701319994,349347.9089559492,384.97637223000015
2022-10-01,Monthly,Bank-bank perdagangan / Commercial banks,3597.50469969,19462.623486150016,16688.054149670017,10877.400894010018,5810.6532556600005,2774.56933648,5183.382778500001,78772.4633323,12072.0225673,93519.47935847999,8145.572285280001,220753.04850769922,372.49456977000006
2022-10-01,Monthly,Bank-bank Islam / Islamic banks,887.9775320499999,6815.759851490002,4879.782656640002,3366.9949497100006,1512.7877069300011,1935.9771948500002,1853.4724050400002,37121.32102034999,5251.295760000001,52361.062122439995,4301.5964463,108592.48513767004,25.40573040999999
2022-10-01,Monthly,Bank-bank pelaburan / Investment banks,835.7461190500001,0.40673015000000007,0.40673015000000007,0.0,0.40673015000000007,0.0,43.25936760999999,127.95393943,82.05410080000001,94.09668015999998,232.49055766,1416.00749486,0.0
2022-10-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,12.72985329,1162.02847644,256.8274473800001,8.536866650000002,248.29058073000007,905.2010290599998,47.528515399999996,1881.34510704,3849.74527552,6257.509750969996,6746.0204204799975,19957.048991190004,0.0
2022-10-01,Monthly,Jumlah / Total,5333.95820408,27440.818544230024,21825.07098384002,14252.932710370022,7572.13827347,5615.74756039,7127.643066550001,117903.08339911999,21255.117703620002,152232.14791205,19425.67970972,350718.5901314193,397.90030018000004
2022-11-01,Monthly,Bank-bank perdagangan / Commercial banks,3534.7494105499995,19549.017358320012,16855.229686150014,11008.195533740012,5847.034152409999,2693.7876721699995,5199.53331154,79282.73512324001,12020.11799424,92693.81060013996,8169.880316519996,220449.84411454952,465.43806421999983
2022-11-01,Monthly,Bank-bank Islam / Islamic banks,884.40719912,6911.32166541,4977.7648819,3436.3377428299996,1541.42713907,1933.5567835099998,1891.58251204,37568.534335849996,5303.469645980001,52368.243785499995,4307.8727809,109235.43192480001,47.70217317
2022-11-01,Monthly,Bank-bank pelaburan / Investment banks,831.3917066699995,0.36131249,0.36131249,0.0,0.36131249,0.0,41.81267457,131.13762518000001,81.54419973,89.1804874,229.88509433000002,1405.3131003700003,0.0
2022-11-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,12.47457062,1178.25010325,267.81821021999997,8.496741720000001,259.3214685,910.4318930299999,47.28788282000001,1919.2665178500001,4070.5220778800003,6280.250516750008,6851.921766729998,20360.112474739977,0.0
2022-11-01,Monthly,Jumlah / Total,5263.02288696,27638.95043947001,22101.17409076001,14453.03001829001,7648.144072469999,5537.776348709999,7180.216380970001,118901.67360212,21475.653917829997,151431.48538979,19559.559958479997,351450.70161445945,513.1402373899999
2022-12-01,Monthly,Bank-bank perdagangan / Commercial banks,3946.4526802699993,19570.94149200001,16951.910142040004,11084.635038840002,5867.275103200003,2619.0313499600006,5203.54066086,79840.55224027998,12210.312925850003,92686.47745775006,8463.293546750001,221921.5710037604,508.58490406999977
2022-12-01,Monthly,Bank-bank Islam / Islamic banks,861.03246548,7036.5639584,5092.27670482,3514.0372831600007,1578.2394216599996,1944.2872535799993,1921.3916002599997,38410.12356133001,5402.3716363700005,53308.59767193997,4297.025840689998,111237.10673446995,37.09315251000002
