date,frequency,sector,agriculture_forestry_and_fishing,mining_and_quarrying,manufacturing,electricity_gas_steam_and_air_conditioning_supply,water_supply_sewerage_waste_management_and_remediation_activities,construction,wholesale_retail_motor_trade_total,wholesale_trade_except_of_motor_vehicles_and_motorcycles,retail_trade_except_of_motor_vehicles_and_motorcycles,wholesale_retail_motor_trade_others,accommodation_and_food_service_activities,transportation_storage,information_communication,financial_and_insurance_takaful_activities,real_estate_activities,professional_scientific_and_technical_activities,administrative_and_support_service_activities,education_health_and_others,other_sector,financing
2021-10-01,Monthly,Jumlah / Total,636.22196491,45.39925983,1649.4656022899999,147.57305692000003,39.81542725,2147.66696146,1829.7374913800002,1124.99537827,521.39026298,183.35185013000023,731.2476578299998,456.1065747,138.41207923000002,230.91021872999997,1131.5400797200002,550.39640377,138.68677885999998,1048.65556506,41.34580231999644,10963.180924259997
2021-11-01,Monthly,Bank-bank perdagangan / Commercial banks,137.31805638999998,25.60222009,880.3998520200001,3.98256642,18.55148401,1124.8345487600002,1069.56985193,661.9264189599999,328.67217755999997,78.97125541000014,301.58408273999993,206.03109627,53.83608791,37.91320655999999,656.61983016,357.0532315699999,70.51218731000002,592.6376510400002,7.819633229999454,5544.26558641
2021-11-01,Monthly,Bank-bank Islam / Islamic banks,61.51583462999999,10.00426826,312.66162142,125.61477889999999,8.476533620000001,338.09651060000004,432.16027135,266.4486024000001,94.69264419999999,71.01902474999997,131.32886810999997,69.57126575,22.2521847,16.58821189,385.7763247499999,112.70006564999998,47.675595400000006,149.29786278999998,2.4318538399998033,2226.15205166
2021-11-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.53265271,0.0,0.0,0.0,0.0,29.53265271
2021-11-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,435.1826662600001,9.377478280000002,441.88317102999997,8.439271790000001,11.80526237,627.4983740800002,344.64086716,228.14697230000002,88.87126717000001,27.62262769,328.35460484,183.40427539,62.653841660000005,173.90971987,47.16437981,91.42459189999998,14.005260720000003,287.42064366,27.202094709999983,3094.36650353
2021-11-01,Monthly,Jumlah / Total,634.0165572800001,44.98396663000001,1634.9446444699995,138.03661711,38.83328,2090.42943344,1846.37099044,1156.5219936600001,512.23608893,177.61290784999983,761.26755569,459.00663741000005,138.74211426999997,228.41113831999996,1119.0931874299995,561.1778891199999,132.19304343000002,1029.35615749,37.45358178000424,10894.316794310002
2021-12-01,Monthly,Bank-bank perdagangan / Commercial banks,133.00621224,24.95890187,869.8009252299997,3.9246136000000003,93.83442643999999,1130.3942261800003,1046.2323045799997,648.5904137799997,322.3538822899999,75.28800851000005,307.04374078999996,202.71526008,51.65714074,38.50956012,693.5078300900001,351.11838503999996,70.39189518,558.60333801,7.204054410000936,5582.9028146
2021-12-01,Monthly,Bank-bank Islam / Islamic banks,61.11580938999999,9.91178607,295.48924432,124.65187664000001,7.8583319000000005,335.20074439,404.21549543000003,235.42172293000004,98.11564132,70.67813117999998,131.68941818000002,68.97327586,21.09974743,16.55019889,381.79251529000004,114.89107784999999,46.58950324,146.24310011000003,2.530690719998802,2168.802815709999
2021-12-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.78347805,0.0,0.0,0.0,0.0,29.78347805
2021-12-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,406.49971903,9.382566549999998,442.0121376099999,8.633525520000001,11.670072189999999,595.7354238199999,324.93589095,205.04341965,86.35119477999999,33.54127652,287.17812778999996,164.19096014,81.0143843,173.73267774000007,47.22356762,88.27934044,14.130165940000001,249.65180715999998,26.814282939999885,2931.084649739999
2021-12-01,Monthly,Jumlah / Total,600.6217406599999,44.25325449,1607.30230716,137.21001576000003,113.36283052999997,2061.33039439,1775.3836909599995,1089.0555563599996,506.82071838999997,179.50741620999997,725.9112867599999,435.87949607999997,153.77127246999999,228.79243675000004,1152.3073910500004,554.28880333,131.11156436000002,954.4982452800001,36.5490280699978,10712.573758099998
2022-01-01,Monthly,Bank-bank perdagangan / Commercial banks,134.54213570000002,24.87771113,875.9935442999999,3.92419223,92.10429142,1124.48067214,1086.15326655,682.4211725100001,329.21664200999993,74.51545202999978,307.70408191999996,197.76562033000002,45.65732231000001,38.264433079999996,691.33550892,354.9757063,66.70314357,563.99706701,7.107200090003062,5615.585897000003
2022-01-01,Monthly,Bank-bank Islam / Islamic banks,60.12413115999999,9.86082851,280.3923914999999,124.28824110000001,6.94429219,337.64047235000004,386.60951625999996,218.29338753,97.20820424999997,71.10792448000001,131.30368878,66.63653288,19.632715449999996,16.303508840000003,310.48133666999985,114.47684902000003,48.29818146,147.53953707000002,2.3059565500002464,2062.8381797899997
2022-01-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03643371,0.0,0.0,0.0,0.0,30.03643371
2022-01-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,413.3478068,9.40119172,437.9152449399999,6.418239940000001,11.419295009999997,590.4721940600002,321.81923034,204.35503280999998,83.82518111000002,33.63901641999996,287.78013725,163.61341767000002,78.69302598000002,173.78601062,47.28271114,88.60075721000001,14.168528929999999,280.21559875,27.440470999997615,2952.3738613599985
2022-01-01,Monthly,Jumlah / Total,608.0140736600001,44.13973136000001,1594.3011807400005,134.63067327000002,110.46787862,2052.59333855,1794.58201315,1105.06959285,510.25002736999994,179.26239293000003,726.78790795,428.0155708800001,143.98306373999998,228.35395254000002,1079.1359904400003,558.0533125300001,129.16985395999998,991.75220283,36.853627639997285,10660.83437186
2022-02-01,Monthly,Bank-bank perdagangan / Commercial banks,134.29092552,26.054739609999995,921.6643731500001,3.73668441,92.92253052999999,1148.7348203,1114.09349468,699.2128188700001,340.8368181899999,74.04385762000015,305.93572195,199.91723994999998,47.655921580000005,35.05645813,704.3696784200002,356.92255571000004,72.33081422000001,569.4822425499998,7.5467793299985715,5740.7149800399975
2022-02-01,Monthly,Bank-bank Islam / Islamic banks,59.558472480000006,9.57627776,274.78633230999986,124.76242757,6.894498080000001,346.4548208900001,400.0808921800001,224.00214374000007,101.70340123999998,74.37534720000008,129.68065075999996,68.46425393,19.927721959999996,16.28743034,325.20616905,114.43263891,39.35386472,147.41805453000003,2.632410890000756,2085.516916360001
2022-02-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12465047,0.0,0.0,0.0,0.0,29.12465047
2022-02-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,419.4962267,9.415123,411.7925075,6.194473199999999,11.366565149999998,559.3784428299999,324.62362617,202.5198244,88.35346092,33.750340849999986,288.22398797999995,163.28562742000003,78.66455313999998,173.76109657,47.37321027,88.58392638999997,14.225510990000002,280.48020898,28.393630719998782,2905.2587170099987
2022-02-01,Monthly,Jumlah / Total,613.3456246999999,45.04614037,1608.2432129600002,134.69358518,111.18359376,2054.56808402,1838.79801303,1125.7347870100002,530.8936803499998,182.16954566999993,723.8403606899998,431.6671213,146.24819668,225.10498503999995,1106.0737082100002,559.93912101,125.91018993,997.3805060599999,38.572820939996745,10760.615263879998
2022-03-01,Monthly,Bank-bank perdagangan / Commercial banks,132.15942305999997,26.048163279999997,915.3326535299999,3.84685551,92.7797806,1148.1121675200002,1114.77029352,701.28377448,339.6810766699999,73.80544237000004,310.05856724,123.17025174000001,48.48980184999999,34.837277690000015,697.9034922,300.0607152,73.5586204,575.02111102,8.134227600004124,5604.283401960004
2022-03-01,Monthly,Bank-bank Islam / Islamic banks,195.32525517000002,9.969729710000001,269.55808979,258.1409230499999,6.2695224199999995,613.6625054200001,411.9558377699999,226.52168081999994,97.13319804000002,88.30095890999996,130.33532748999997,65.88982216000001,27.093389099999996,32.07196203,352.32948576,104.01811359999999,38.599841379999994,145.83250286999998,2.719043300001431,2663.7713510200015
2022-03-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,55.51868766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.372010600000003,0.0,0.0,0.0,0.0,84.89069826
2022-03-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,439.8075491700001,7.19060042,355.0058660000001,6.51554519,11.30961014,481.1566275,409.5276924500001,281.96405486000003,93.36339234000002,34.20024525000002,269.1338438799999,153.15125988999998,78.70338502,144.80204967999998,47.38363664,88.86195715000001,14.143553889999998,276.9654665800001,28.256337060000533,2811.914980660001
2022-03-01,Monthly,Jumlah / Total,767.2922274,98.72718107000001,1539.89660932,268.50332374999994,110.35891316,2242.9313004400005,1936.2538237399997,1209.76951016,530.17766705,196.30664652999963,709.5277386099999,342.2113337899999,154.28657597,211.71128939999997,1126.9886252000001,492.94078594999996,126.30201566999999,997.81908047,39.10960796000836,11164.860431900008
2022-04-01,Monthly,Bank-bank perdagangan / Commercial banks,138.48129120000002,24.421124029999998,951.23537731,3.74661154,92.04420623,1170.2722485399997,1165.80931758,744.3460637599998,343.9859366600001,77.47731715999998,314.79498983999997,124.12123497000002,49.991116540000014,35.110564139999994,683.9146065400002,303.24109514,70.74911299000001,549.62815496,8.686112560000765,5686.24716411
2022-04-01,Monthly,Bank-bank Islam / Islamic banks,199.98977295999993,9.7481017,370.8705336500001,262.38104941000006,6.23061456,631.3741501799999,424.86831155000004,231.35063675000004,104.86510557999998,88.65256922000003,133.76809696999996,71.31774885,28.001961979999997,31.94767277,350.76785184000005,105.65515905000001,40.879450219999995,145.93170113,2.541874800000187,2816.2740516199997
2022-04-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,55.74155067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6134245,0.0,0.0,0.0,0.0,85.35497517
2022-04-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,438.8955438899999,7.16603473,345.49580161,6.510590929999999,11.253182170000004,568.18201517,417.8021133499999,288.38517327999983,94.95265121000004,34.46428886000001,269.66822203000004,160.0391324,78.04172068000001,173.24620861000005,47.40283484,84.37944419,14.324657449999997,280.99039430999994,28.96662177000144,2932.364518130001
2022-04-01,Monthly,Jumlah / Total,777.36660805,97.07681113,1667.60171257,272.63825188000004,109.52800296000002,2369.82841389,2008.47974248,1264.0818737899997,543.8036934500001,200.59417524000014,718.23130884,355.4781162199999,156.03479919999998,240.30444552,1111.6987177200003,493.2756983800001,125.95322066000001,976.5502503999998,40.19460912999966,11520.24070903
2022-05-01,Monthly,Bank-bank perdagangan / Commercial banks,131.27562098,37.15269456,972.51634786,3.6927653200000004,75.55886448000003,1239.0535871499999,1222.9669722500003,796.5326750800002,334.27059158000003,92.16370559000006,328.99809051,124.84354390999998,49.65536717000001,41.38252492,699.4560613100001,283.43663292,76.24213629,553.26467155,9.137264559998584,5848.633145740001
2022-05-01,Monthly,Bank-bank Islam / Islamic banks,199.45992335999992,14.403972,414.1338900199999,261.95349317999995,6.201299079999999,614.76769541,457.14410037,246.84474738000003,124.27540251999997,86.02395046999999,143.47809328000002,68.14853108,32.498410959999994,34.15005112,352.7773763900001,133.29330545999997,42.89889552,142.95351254000002,2.9503099699986706,2921.2128597399987
2022-05-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,55.97238492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86493587,0.0,0.0,0.0,0.0,85.83732079
2022-05-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,446.7322296000001,7.20122096,342.92700053999994,6.01727008,11.17879983,432.76917735999996,427.34670295,283.27414962,109.74530107000001,34.32725226000002,270.2641802099999,202.89692029999998,78.6558385,81.75755393,0.08930651,83.27754513,14.29925424,278.93569971000005,29.598248650000187,2713.9469485
2022-05-01,Monthly,Jumlah / Total,777.46777394,114.73027243999998,1729.5772384199993,271.66352858,92.93896339000001,2286.5904599200003,2107.45777557,1326.65157208,568.29129517,212.51490832000013,742.740364,395.88899529,160.80961663000002,157.29012997,1082.18768008,500.00748351000004,133.44028605000003,975.1538838000002,41.685823179999716,11569.630274770001
2022-06-01,Monthly,Bank-bank perdagangan / Commercial banks,118.58116187000002,37.407702889999996,953.9219818899999,3.6460959699999997,73.80074448999999,1247.1117795500002,1222.3687758,782.3725041200001,349.6099976800001,90.38627399999996,319.59912186000014,126.48265227,46.665666120000004,41.91537997,721.29470617,278.76245746000006,91.24891874999999,547.1929285000001,9.321325810002236,5839.321399370003
2022-06-01,Monthly,Bank-bank Islam / Islamic banks,477.71627918999974,14.396435199999999,341.06381094,258.01032906,6.24036489,609.19403868,464.92390846,248.09314281,120.96169394000002,95.86907171000001,144.48757668,69.10013514,32.64804861999999,34.01388938,355.28847071,136.05736515,41.47050066999999,149.03579279,3.123816270001953,3136.7707618300014
2022-06-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,54.433692060000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.110401,0.0,0.0,0.0,0.0,84.54409306000001
2022-06-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,453.25599575,7.27241066,353.56532403999995,6.566300860000001,6.497897199999998,622.67340186,432.29200003999995,291.70542395,105.97370771,34.61286837999995,272.09921139,158.39212659,81.17969138999999,172.96528686000005,46.87658281,84.53160576,15.620985169999997,304.46818017,29.7232737599993,3047.9802743099985
2022-06-01,Monthly,Jumlah / Total,1049.5534368099998,113.51024081,1648.5511168699998,268.22272589,86.53900657999999,2478.97922009,2119.5846843000004,1322.1710708800001,576.54539933,220.86821409000027,736.1859099300001,353.9749140000001,160.49340612999998,248.89455621000008,1153.57016069,499.35142837000006,148.34040459,1000.6969014599997,42.168415840002126,12108.616528570003
2022-07-01,Monthly,Bank-bank perdagangan / Commercial banks,119.91820836,37.59499819999999,982.0517587499997,4.1141074500000006,71.66841392,1270.0470090099998,1239.6937143399996,800.0077457799997,351.09924103000003,88.58672752999973,331.6718646300001,126.01392087,45.281044400000006,48.98808005999999,748.8744621199997,290.76754105,85.26268181,529.05422424,8.58722525000212,5939.58925446
2022-07-01,Monthly,Bank-bank Islam / Islamic banks,480.348047,14.023950600000001,344.53235256,259.29390115,6.82539662,783.50646544,479.21919144000003,253.71586009999996,129.68345359000006,95.81987775000005,142.25231935,75.49307908000002,32.84667622,33.813151479999995,353.01897199,139.20223758000003,45.354956109999996,149.50691283999998,2.490694999997686,3341.728304459998
2022-07-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,54.21401423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.36613302,0.0,0.0,0.0,0.0,84.58014725
2022-07-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,455.0230038199999,7.646339899999999,360.03314263,6.82496063,6.477987129999999,567.97574143,370.89791986,219.36208476000002,116.73703540999998,34.79879969000001,273.80232939999996,156.35523205999996,80.84022781,172.68721130999998,144.22781704999997,84.66622621000002,19.622021439999997,331.67492100999993,31.38849976000347,3070.143581450003
2022-07-01,Monthly,Jumlah / Total,1055.28925918,113.47930292999999,1686.61725394,270.23296923000004,84.97179767,2621.52921588,2089.81082564,1273.08569064,597.51973003,219.20540497000002,747.72651338,357.86223201,158.96794843,255.48844284999998,1276.48738418,514.6360048399999,150.23965936000002,1010.2360580900001,42.46642000999964,12436.04128762
2022-08-01,Monthly,Bank-bank perdagangan / Commercial banks,120.92669565999998,37.32924692,873.15820938,4.030402349999999,70.7980013,1314.88582705,1316.9932798199998,883.11099324,346.8494297299999,87.03285684999992,329.29871138,123.30445769999999,46.86625465000001,49.916805669999995,751.0598402999999,285.88367689999995,82.70958207000001,538.1667873499999,8.533402509997359,5953.8611810099965
2022-08-01,Monthly,Bank-bank Islam / Islamic banks,481.31131786999987,12.99451616,346.3635250999999,180.60152458,7.1543458300000005,801.9971437499999,538.6081277000001,314.67085803000003,137.14759158,86.78967809000005,143.3231942,74.0449948,34.9280908,33.67269314,442.64051359,155.30191865,46.446022019999994,150.89083949,3.335677509998277,3453.6144451899977
2022-08-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,54.45271738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.62403718,0.0,0.0,0.0,0.0,85.07675456
2022-08-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,453.69569150000007,7.65620641,365.2864711499999,7.0344203,6.48384012,571.4249850799999,378.19067402,220.95839063000003,118.94892914000002,38.283354249999945,270.95687552,150.76667884,80.34282145,172.39163772,145.39105648000003,84.16316453,19.709425629999995,325.5978241900001,32.06794488999958,3071.1597178299994
2022-08-01,Monthly,Jumlah / Total,1055.93370503,112.43268687000003,1584.80820563,191.66634722999999,84.43618725,2688.3079558799996,2233.79208154,1418.7402419,602.9459504499999,212.10588918999974,743.5787810999998,348.11613134,162.1371669,255.98113653000001,1369.71544755,525.34876008,148.86502971999997,1014.6554510300001,43.93702490999749,12563.712098589995
2022-09-01,Monthly,Bank-bank perdagangan / Commercial banks,155.18064173000002,37.08626703,887.3227602900001,2.1941100199999997,70.64025549,1376.04950372,1326.53634857,898.6056646700001,349.84706188999996,78.08362201,331.40831595000003,122.52313091999999,46.19482326999999,54.31621108,838.8625163100002,284.57033223999997,86.17472339,491.84788914999996,6.763578119998783,6117.671407279998
2022-09-01,Monthly,Bank-bank Islam / Islamic banks,496.5861500599999,12.670231919999997,332.95545226000013,155.2112192,7.0448976399999985,808.73479746,534.1316564900002,308.50858377000014,128.05100876,97.57206396000004,144.35074713999998,82.1054278,36.37841625,33.53578268,443.6574170799999,158.34933553,48.194100979999995,148.99484994999997,2.6904459199972734,3445.5909283599976
2022-09-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.65612529,0.0,0.0,0.0,0.0,29.65612529
2022-09-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,460.84525533,7.66589612,361.69730488000005,7.079422589999999,6.4270441499999995,570.36614739,377.83027109999995,224.83587449999996,118.53042418,34.463972420000005,271.62345743,147.86895136999996,79.69250316,172.54275509,149.46272634000005,83.58627546999999,20.389211850000002,318.12461805999993,32.13887531000137,3067.3407156400017
2022-09-01,Monthly,Jumlah / Total,1112.61204712,57.42239507,1581.9755174300005,164.48475181000003,84.11219728,2755.1504485699998,2238.4982761600004,1431.95012294,596.42849483,210.1196583900005,747.38252052,352.49751009000005,162.26574268000005,260.39474885000004,1461.63878502,526.50594324,154.75803622000004,958.9673571600001,41.59289934999833,12660.259176569998
2022-10-01,Monthly,Bank-bank perdagangan / Commercial banks,153.08030865000006,38.29072505,914.1242394699998,2.7882908100000003,70.41848506000002,1350.6210128799999,1315.65617999,893.6206300499999,341.72379138000014,80.31175856000004,336.4177271,126.8057635,48.26545784,50.670789509999985,826.0789584099999,277.4947106000001,90.42191446000002,472.6445847499999,6.055204110004524,6079.834352190003
2022-10-01,Monthly,Bank-bank Islam / Islamic banks,507.9430154599998,12.645289640000001,345.4934471800001,156.1865403,6.83060802,756.91634991,561.01932593,331.05047262000005,133.36054386,96.60830944999998,145.20188694000004,81.79696951000001,39.42690144999999,27.299633620000005,437.4780453,166.83559096000005,48.843990440000006,149.9652756,2.7258984500012957,3446.608768710001
2022-10-01,Monthly,Bank-bank pelaburan / Investment banks,0.0,51.196515829999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.907999359999998,0.0,0.0,0.0,0.0,81.10451519
2022-10-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,450.60837904999994,7.49120445,314.96177703000006,6.999956409999999,6.539265680000001,608.4243284500001,381.7259170100001,226.90384519,119.11358066000007,35.70849116000005,272.65017252999996,147.12929088999996,77.20213195,172.53504941,152.23650293,82.73737309000002,21.289152759999997,300.86261482999987,32.295085430000654,3035.6882019000004
2022-10-01,Monthly,Jumlah / Total,1111.6317031600001,109.62373497,1574.57946368,165.97478752,83.78835876000001,2715.9616912399997,2258.4014229299996,1451.5749478599996,594.1979159000001,212.6285591699998,754.2697865700001,355.73202389999994,164.89449124000004,250.50547254000003,1445.701506,527.0676746500001,160.55505766,923.4724751800001,41.076187990007384,12643.235837990005
2022-11-01,Monthly,Bank-bank perdagangan / Commercial banks,155.46333357999998,37.787074880000006,917.0281103499999,2.71968512,70.76047402999998,1352.2641117399999,1288.8497275900002,863.64185951,345.00490264,80.20296544000007,326.31024152000003,125.10049350000001,47.718949339999995,51.66017651999999,929.9297727400001,267.95719368,89.73320957,470.3759788600001,5.71993503000067,6139.378468050001
