date,frequency,type,overdraft_facilities,term_loans_total,hire_purchase_receivables_total,passenger_cars,hire_purchase_receivables_others,leasing_receivables,block_discounting_receivables,bridging_loans,factoring_receivables,personal_loans,housing_loans,other_term_loans,trade_bills,trust_receipts,revolving_credit,credit_charge_card,foreign_currency_loans,term_loans_others,total_impaired
2021-10-01,Monthly,Bank-bank Islam / Islamic Banks,574.8136403300002,7358.81519144,603.1173886099999,558.2780839399999,44.839304670000004,5.47941078,0.0,91.69017955,0.0,830.7057800700001,2477.1746965200005,3350.6477359099995,166.9885178,22.07858372,352.52301061,46.50785093999998,881.0979482299999,20.116713140007278,9422.941456210006
2021-10-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,191.75212757,0.0,0.0,0.0,0.0,0.0,6.09750822,0.0,0.0,0.0,185.65461935,0.0,0.0,1e-06,0.0,0.0,77.75975771,269.51188628
2021-10-01,Monthly,Jumlah/Total,2239.0806383,25054.958671380013,1253.3553132799996,1090.4329929999994,162.92232027999995,5.47941078,0.00013893,376.03302181000004,51.630573319999996,1830.84529592,8687.37859081,12850.236326530016,928.8363164499999,172.68540373,925.95434556,335.77650486,1892.67286164,299.01889646999314,31848.98363839001
2021-11-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1582.3869164300002,17215.59238168001,548.13729265,455.6026892399999,92.53460341,0.0,0.00013893,279.49371384999995,51.34380838999999,974.2981267399997,6097.194746130005,9265.124554990005,781.7694251199999,160.60493501999997,616.73950571,291.12199039000006,1023.6718600299998,199.65548512000305,21871.542499500018
2021-11-01,Monthly,Bank-bank Islam / Islamic Banks,568.2773206600001,6949.912514390001,501.25833294999984,461.74176018999987,39.51657276,5.50657775,0.0,90.29848092,0.0,725.4050308100002,2383.615356749999,3243.828735210001,163.30213006000002,22.084600730000002,342.21183043,46.74924094,898.6341921500002,20.19327948000307,9011.365108840006
2021-11-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,192.17572350999998,0.0,0.0,0.0,0.0,0.0,6.09675739,0.0,0.0,0.0,186.07896612,0.0,0.0,1e-06,0.0,0.0,76.03543135999999,268.21115586999997
2021-11-01,Monthly,Jumlah/Total,2150.6642370900004,24357.680619580013,1049.3956255999997,917.3444494299997,132.05117617000002,5.50657775,0.00013893,375.8889521599999,51.34380838999999,1699.70315755,8480.810102880005,12695.032256320006,945.0715551799999,182.68953574999998,958.95133714,337.87123133000006,1922.30605218,295.8841959600061,31151.118764210023
2021-12-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1483.7921993500004,17791.95920363,461.91560027999986,377.18474437999987,84.73085589999998,0.0,0.0,280.3610413,43.558648,966.1264932499997,5945.270526709998,10094.726894090003,731.5416547399999,144.66140292,563.06215191,270.58108512,969.7704678199998,295.1555025100197,22250.523668000016
2021-12-01,Monthly,Bank-bank Islam / Islamic Banks,535.9244029,6979.093942870004,432.46668846000006,391.6898210400001,40.776867419999974,5.53471182,0.0,94.32197004000001,0.0,698.19157097,2268.8659095100006,3479.7130920700033,165.55979345,22.09114991,670.02234196,44.16912474000001,888.9004539599999,261.5333108099875,9567.294520599991
2021-12-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,106.49776444999999,0.0,0.0,0.0,0.0,0.0,6.0974248,0.0,0.0,0.0,100.40033964999999,0.0,0.0,1e-06,0.0,0.0,157.38706636000006,263.88483181000004
2021-12-01,Monthly,Jumlah/Total,2019.7166022500005,24877.55091095,894.3822887399999,768.87456542,125.50772331999995,5.53471182,0.0,380.78043614,43.558648,1664.3180642199998,8214.136436219998,13674.840325810006,897.1014481899999,166.75255283,1233.08449487,314.75020986000004,1858.6709217799998,714.0758796800072,32081.70302041001
2022-01-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1458.9285290899998,17918.638552930002,435.61225364000006,353.1903925200001,82.42186111999997,0.0,0.00013893,281.30253882,31.558796549999997,982.3732438899995,6074.186123900002,10113.6054572,734.9987670800001,147.44083827000006,539.4554018399999,264.63260980999985,964.2047439199999,301.9234333899982,22330.22287633
2022-01-01,Monthly,Bank-bank Islam / Islamic Banks,521.0435990000002,6959.306845499999,392.1941458600001,351.9743799500001,40.21976591,5.56277052,0.0,94.47878199,0.0,730.7851690699999,2337.16401706,3399.1219609999985,124.58937845000001,25.58617016,674.18814147,42.78832491000001,1078.3371062299998,271.8154717000016,9697.65503742
2022-01-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,106.74850217999999,0.0,0.0,0.0,0.0,0.0,6.09593983,0.0,0.0,0.0,100.65256234999998,0.0,0.0,1e-06,0.0,0.0,158.05142096999998,264.79992415
2022-01-01,Monthly,Jumlah/Total,1979.9721280899998,24984.69390061,827.8063995000002,705.1647724700002,122.64162702999997,5.56277052,0.00013893,381.87726064000003,31.558796549999997,1713.1584129599994,8411.350140960001,13613.379980549998,859.5881455300001,173.02700843000005,1213.6435443100002,307.4209347199999,2042.5418501499998,731.7903260599998,32292.677837900002
2022-02-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1466.3023590199996,18154.952232840005,447.53134704999997,365.3029572,82.22838984999997,0.0,0.00013893,281.76800627999995,32.321410310000005,969.6757654300003,6181.78943471,10241.866130130002,708.54282493,165.19876040999998,508.6809671499999,270.61794022999993,966.2335375700001,299.5942803299821,22540.122902479983
2022-02-01,Monthly,Bank-bank Islam / Islamic Banks,532.9558194299999,7082.342259849998,392.91859674,358.23892788,34.67966886,5.6010298700000005,0.0,94.71639807,0.0,750.8746992900001,2421.4460898199995,3416.7854460599992,97.85884951,27.649751819999995,669.54230966,41.653078259999994,1087.0543572700003,282.3207251700064,9821.377150970005
2022-02-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,106.67300687999999,0.0,0.0,0.0,0.0,0.0,6.095197349999999,0.0,0.0,0.0,100.57780953,0.0,0.0,1e-06,0.0,0.0,157.19800745999999,263.87101534
2022-02-01,Monthly,Jumlah/Total,1999.2581784499994,25343.96749957,840.4499437899999,723.5418850799999,116.90805870999998,5.6010298700000005,0.00013893,382.57960169999996,32.321410310000005,1720.5504647200005,8603.235524529999,13759.22938572,806.4016744400001,192.84851222999998,1178.22327781,312.2710184899999,2053.2878948400003,739.1130129599885,32625.371068789987
2022-03-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1450.9251908699998,18309.500559129992,423.20454940999986,339.65584881999985,83.54870059,0.0,0.00013893,282.24590127,31.553104360000003,962.01279616,6268.3993989400005,10342.084670059994,641.81234494,166.53533459999994,496.44448302999996,259.26019165,868.3114043400002,311.33986838998396,22504.12937694998
2022-03-01,Monthly,Bank-bank Islam / Islamic Banks,536.1789835900001,7397.829765460001,370.27074448000036,336.36349903000036,33.907245450000005,5.6372681600000005,0.0,202.03251166000004,0.0,791.3523559799999,2450.76205472,3577.7748304600013,113.5895272,29.113944279999995,687.74789831,39.80066998,1175.71416442,281.0225554800047,10260.997508720007
2022-03-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,106.83094969,0.0,0.0,0.0,0.0,0.0,6.0974248,0.0,0.0,0.0,100.73352489,0.0,0.0,1e-06,0.0,0.0,213.17030151000006,320.00125220000007
2022-03-01,Monthly,Jumlah/Total,1987.10417446,25814.161274279995,793.4752938900002,676.0193478500003,117.45594604,5.6372681600000005,0.00013893,490.37583773000006,31.553104360000003,1753.3651521399997,8719.161453660001,14020.593025409995,755.40187214,195.64927887999994,1184.19238234,299.06086163000003,2044.0255687600002,805.5327253799887,33085.128137869986
2022-04-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1465.1868686100001,18486.612525930006,404.6954378300003,319.5013803000003,85.19405753000001,0.0,0.00013893,282.6188152,30.71316154,976.5791917999994,6400.853789489997,10391.15199114001,674.9446190799999,173.29801916,456.40670217,257.72778215999983,899.9821856300001,325.3404821499979,22739.499184890003
2022-04-01,Monthly,Bank-bank Islam / Islamic Banks,438.51370566000014,7710.62470106,347.32518541,309.22898349,38.09620192000002,5.66461319,0.0,202.61121307000002,0.0,894.3304874799996,2530.7157596700004,3729.97744224,113.61053441999998,30.446908890000003,647.44552347,38.74599360999999,1215.42156975,274.8240648100036,10469.633001670005
2022-04-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,106.54556928999999,0.0,0.0,0.0,0.0,0.0,6.096682309999999,0.0,0.0,0.0,100.44888697999998,0.0,0.0,1e-06,0.0,0.0,214.04838816999995,320.59395845999995
2022-04-01,Monthly,Jumlah/Total,1903.7005742700003,26303.782796280007,752.0206232400003,628.7303637900003,123.29025945000004,5.66461319,0.00013893,491.32671058,30.71316154,1870.9096792799992,8931.569549159998,14221.578320360011,788.5551535,203.74492805,1103.8522266400003,296.4737757699998,2115.40375538,814.2129351300015,33529.72614502
2022-05-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1455.0517180799995,19191.55135734999,437.0989246799998,349.31489340999985,87.78403126999996,0.0,0.00014549000000000002,283.65725418000005,31.60968767000001,998.2381833200001,6711.902448189997,10729.044713819989,642.37251904,168.36384880000003,424.92218762,263.46272919000006,849.75039621,303.2263081500314,23298.701064440018
2022-05-01,Monthly,Bank-bank Islam / Islamic Banks,446.94962225,8072.793188759999,366.56216181999986,324.05590640999986,42.506255410000016,5.69400844,0.0,203.28202659,0.0,963.8634347599999,2662.2193783499993,3871.172178799999,182.27390485999996,31.68365832999999,918.99657734,40.06241498000001,1359.95000221,273.7566630399933,11326.466031769993
2022-05-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,103.28850211000001,0.0,0.0,0.0,0.0,0.0,6.096982639999999,0.0,0.0,0.0,97.19151947000002,0.0,0.0,1e-06,0.0,0.0,214.81559563999997,318.10409875
2022-05-01,Monthly,Jumlah/Total,1902.0013403299995,27367.63304821999,803.6610864999997,673.3707998199998,130.29028667999998,5.69400844,0.00014549000000000002,493.03626341000006,31.60968767000001,1962.10161808,9374.121826539997,14697.408412089988,824.6464239,200.04750713,1343.9187659600002,303.5251441700001,2209.70039842,791.7985668300247,34943.27119496001
2022-06-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1423.93971495,19439.394678499997,399.32268224999996,321.4556733,77.86700894999994,0.0,8.088532370000001,284.440431,31.608190800000003,1012.2553138599994,6836.778335020001,10866.9011932,671.17401838,155.76362147,414.40536191999985,282.7581105500001,780.3662705799998,313.3514899600036,23481.15326631
2022-06-01,Monthly,Bank-bank Islam / Islamic Banks,510.6498255199999,8218.539075770002,368.04895778999986,319.0013193199999,49.04763846999998,5.72319937,0.0,203.48368395999998,0.0,996.1660658400003,2726.8517311400014,3918.2654376700007,187.32215711,33.54446474,948.7570047100002,38.01988133,1606.1027071800002,275.7505344199935,11818.685650779997
2022-06-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,99.240696,0.0,0.0,0.0,0.0,0.0,6.098893599999999,0.0,0.0,0.0,93.1418024,0.0,0.0,1e-06,0.0,0.0,211.91257380000008,311.1532708000001
2022-06-01,Monthly,Jumlah/Total,1934.58954047,27757.174450270002,767.3716400399999,640.4569926199999,126.91464741999992,5.72319937,8.088532370000001,494.02300856,31.608190800000003,2008.4213796999998,9563.630066160002,14878.30843327,858.49617549,189.30808621,1363.16236763,320.77799188000006,2386.4689777599997,801.0145981799972,35610.99218789
2022-07-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1426.03670935,19767.25058327,421.80010809000004,343.71787637000006,78.08223172,0.0,0.00013893,283.04533398,32.63946468,1042.9489474099996,6799.068693979998,11187.7478962,658.3339425900001,154.53756494000004,420.14224005000005,288.48272935999984,802.1736878000002,348.5430113000041,23865.500468660008
2022-07-01,Monthly,Bank-bank Islam / Islamic Banks,530.5420847000001,8622.99353939,402.0589669799998,347.71607214999983,54.342894829999985,5.756947189999999,0.0,211.78684659,0.0,1040.0195092799997,2823.304789060001,4140.066480289999,186.51773169,32.6091901,948.9312879800001,37.360815130000006,1626.3084384999997,277.5073835899975,12262.770471079999
2022-07-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,99.10254006,0.0,0.0,0.0,0.0,0.0,6.10148768,0.0,0.0,0.0,93.00105237999999,0.0,0.0,1e-06,0.0,0.0,212.06218102,311.16472208
2022-07-01,Monthly,Jumlah/Total,1956.57879405,28489.34666272,823.8590750699998,691.4339485199998,132.42512655,5.756947189999999,0.00013893,500.93366825,32.63946468,2082.9684566899996,9622.373483039999,15420.815428869999,844.8516742800001,187.14675504000004,1369.0735290300001,325.84354448999983,2428.4821263,838.1125759100016,36439.43566182
2022-08-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1413.0261732,19664.359716469997,428.13175035999996,350.75077674,77.38097361999998,0.0,0.00013893,280.35564453999996,30.76868218,993.9641976799998,6534.2523628399995,11396.886939939994,694.1934138499998,151.55000120999995,420.39821656999993,299.58239047000023,800.4968461600001,364.34155671999474,23807.94831464999
2022-08-01,Monthly,Bank-bank Islam / Islamic Banks,574.1253983800001,8812.235318189998,412.4346687400001,359.07983074000015,53.354838,8.699306589999999,0.0,212.71351264,0.0,1017.8387477699999,2744.4210705800006,4416.128011869998,179.48391328000002,32.586949110000006,972.1496982199999,38.71330891999998,1525.2148221500001,279.4480231400016,12413.957431390001
2022-08-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,99.16889038,0.0,0.0,0.0,0.0,0.0,6.10298247,0.0,0.0,0.0,93.06590790999999,0.0,0.0,1e-06,0.0,0.0,209.30811511999997,308.47700649999996
2022-08-01,Monthly,Jumlah/Total,1987.15157158,28575.76392503999,840.5664191000001,709.8306074800001,130.73581162,8.699306589999999,0.00013893,499.1721396499999,30.76868218,2011.8029454499997,9278.673433420001,15906.080859719992,873.6773271299999,184.13695031999995,1392.54791579,338.2956993900002,2325.7116683100003,853.0976949799963,36530.38275253999
2022-09-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1485.0087716100002,19625.97331982001,419.5619347500001,341.3385296200001,78.22340512999997,0.0,0.00013893,281.37575289999995,29.476764560000003,995.6806018899995,6404.750243979997,11495.127882810011,771.5963430600001,147.57115777,409.03809851999995,305.20579984999995,804.2430006700001,357.8828566000011,23906.519347900005
2022-09-01,Monthly,Bank-bank Islam / Islamic Banks,599.3664150199996,8991.042520679997,454.00557245000005,392.61066246,61.39490999000001,5.821266220000001,0.0,256.86871713000005,0.0,1013.5380399300003,2835.494703619999,4425.314221329997,235.87890799,23.110902,634.06198622,40.68719032000001,1419.4121586800002,289.93039254000405,12233.490473450003
2022-09-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,99.10520027000001,0.0,0.0,0.0,0.0,0.0,6.103882469999999,0.0,0.0,0.0,93.00131780000001,0.0,0.0,1e-06,0.0,0.0,153.03733942999997,252.14254069999998
2022-09-01,Monthly,Jumlah/Total,2084.37518663,28716.121040770005,873.5675072000001,733.9491920800001,139.61831511999998,5.821266220000001,0.00013893,544.3483525,29.476764560000003,2009.21864182,9240.244947599997,16013.44342194001,1007.4752510500001,170.68205977000002,1043.1000857400002,345.89299016999996,2223.6551593500003,800.8505885700051,36392.15236205001
2022-10-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1421.89530222,19597.924046360004,438.1585303899999,357.4756605099999,80.68286988,0.0,0.00013893,262.35065277000007,24.30594345,996.9219874800002,6395.77484763,11480.411945710002,772.18927368,143.65677056,407.2740186499999,328.1967097200001,815.66069151,373.0775954000036,23859.874408100004
2022-10-01,Monthly,Bank-bank Islam / Islamic Banks,646.6575935900001,9206.98550726,468.9147243600001,408.2199331300001,60.69479123000001,5.85523155,0.0,258.41333815,0.0,1052.0436895600008,2948.4215006100003,4473.33702303,230.21152256,19.933356230000005,603.98634916,47.95295631999999,1458.61729627,291.9522520099997,12506.2968334
2022-10-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,99.24291499999998,0.0,0.0,0.0,0.0,0.0,6.1364617400000006,0.0,0.0,0.0,93.10645325999998,0.0,0.0,1e-06,0.0,0.0,204.55385826000003,303.79677426
2022-10-01,Monthly,Jumlah/Total,2068.5528958100003,28904.152468620003,907.0732547499999,765.69559364,141.37766111000002,5.85523155,0.00013893,526.90045266,24.30594345,2048.965677040001,9344.19634824,16046.855422,1002.4007962400001,163.59012679000003,1011.2603688099999,376.1496660400001,2274.27798778,869.5837056700034,36669.96801576001
2022-11-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1425.1676528299995,19681.910186370013,462.33800262000005,378.79239289000003,83.54560973000002,0.0,0.00481497,262.69579243,24.48554236,954.6460199300004,6523.488469860002,11454.25154420001,768.09930353,147.64136526,399.2782988100001,347.14677424999996,765.3721022900002,355.9707529799732,23890.586436319987
2022-11-01,Monthly,Bank-bank Islam / Islamic Banks,643.61743836,9383.672952430004,501.2988178700002,435.3146464300002,65.98417144,5.8896488399999996,0.0,259.76944935,0.0,925.0007408999999,3103.5203968900014,4588.1938985800025,251.15299190000005,21.721418590000006,556.87895886,52.25521176000001,1387.37409217,287.7746368600042,12584.447700930008
2022-11-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,98.34069875,0.0,0.0,0.0,0.0,0.0,6.1419094,0.0,0.0,0.0,92.19878935,0.0,0.0,1e-06,0.0,0.0,202.99022545000003,301.3309252
2022-11-01,Monthly,Jumlah/Total,2068.7850911899995,29163.923837550014,963.6368204900002,814.1070393200002,149.52978117000004,5.8896488399999996,0.00481497,528.6071511800001,24.48554236,1879.6467608300004,9627.008866750002,16134.644232130013,1019.2522954300001,169.36278385,956.15725867,399.40198601,2152.74619446,846.7356152899774,36776.36506245
2022-12-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1392.3294838399995,17953.745094759986,447.59603802000004,368.69352828000007,78.90250973999999,0.0,6.635111439999998,262.27588096000005,22.295338539999996,972.2759786599997,6545.127210839999,9697.539536299986,729.9839838899999,147.30583862999998,373.82110915000004,353.91697730999994,765.5793966000002,344.6162053600318,22061.29808954002
2022-12-01,Monthly,Bank-bank Islam / Islamic Banks,636.8933262500001,9296.749489839998,495.7448427700002,441.09110577000024,54.653737,5.92557712,0.0,261.31364169000005,0.0,913.8567915300002,3196.134364559998,4423.77427217,248.06628863999998,19.085983270000003,559.0402707000001,51.959823179999994,1376.69765209,294.67873480999924,12483.171568779997
2022-12-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,78.54385733,0.0,0.0,0.0,0.0,0.0,6.114790480000001,0.0,0.0,0.0,72.42906685,0.0,0.0,1e-06,0.0,0.0,172.21421828000007,250.75807661000005
2022-12-01,Monthly,Jumlah/Total,2029.2228100899997,27329.038441929984,943.3408807900003,809.7846340500002,133.55624673999998,5.92557712,6.635111439999998,529.7043131300002,22.295338539999996,1886.13277019,9741.261575399996,14193.742875319986,978.0502725299998,166.3918219,932.86138085,405.87680048999994,2142.2770486900004,811.5091584500311,34795.22773493002
2023-01-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1423.2428138199991,18010.347244559987,470.07797289999985,383.87814630999986,86.19982659,0.0,6.34120298,263.40691491999996,22.469060510000002,958.7409316100005,6441.051678909999,9848.25948272999,699.8469580100001,135.21215095000002,352.47481572000004,365.7863571200003,747.4817525400005,338.0593669300375,22072.45145965002
2023-01-01,Monthly,Bank-bank Islam / Islamic Banks,657.09496705,9455.581293170004,516.2632903900001,459.50094523000007,56.76234515999998,5.97115531,0.0,262.67392133999994,0.0,949.7725915099996,3239.5448456900003,4481.355488930004,236.16151231000003,19.01494503,561.34986353,54.54148593999999,1337.62141973,294.9213026699981,12616.286789430002
2023-01-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,78.56725651999999,0.0,0.0,0.0,0.0,0.0,6.11679419,0.0,0.0,0.0,72.45046233,0.0,0.0,1e-06,0.0,0.0,171.70676765000002,250.27402517000002
2023-01-01,Monthly,Jumlah/Total,2080.3377808699993,27544.49579424999,986.3412632899999,843.37909154,142.96217174999998,5.97115531,6.34120298,532.1976304499998,22.469060510000002,1908.5135231200002,9680.5965246,14402.065433989994,936.0084703200001,154.22709598000003,913.82468025,420.32784306000025,2085.1031722700004,804.6874372500356,34939.012274250024
2023-02-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1461.9050747500003,17923.669006069988,426.8491485699999,342.44389345999986,84.40525511000001,0.0,0.00013893,264.76387661,23.5518707,992.2416652900004,6453.090437719998,9763.171868249989,693.7765972000001,147.27443608999997,352.05928754,365.3983257599999,796.1713861999998,344.07034320000673,22084.324456809998
2023-02-01,Monthly,Bank-bank Islam / Islamic Banks,696.0039366899999,9407.034999200005,502.6719507700001,447.2349636300001,55.43698713999998,6.003579189999999,0.0,263.81248551,0.0,973.1863464800003,3381.348970299999,4280.011666950004,234.15507569,18.33058794,530.6529577900001,56.606456699999995,1422.0331518300002,303.2794514100069,12668.096617250012
2023-02-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,78.09191502999998,0.0,0.0,0.0,0.0,0.0,6.12221296,0.0,0.0,0.0,71.96970206999998,0.0,0.0,1e-06,0.0,0.0,171.84676233000005,249.93867836000004
2023-02-01,Monthly,Jumlah/Total,2157.90901144,27408.795920299992,929.52109934,789.67885709,139.84224225,6.003579189999999,0.00013893,534.69857508,23.5518707,1965.4280117700007,9834.439408019996,14115.153237269993,927.9316728900001,165.60502402999998,882.7122463300001,422.0047824599999,2218.20453803,819.1965569400137,35002.35975242001
2023-03-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1449.6528442299996,17629.655476010004,414.72086623999985,330.60809717999985,84.11276906,0.0,0.00013893,266.16913693,17.42597817,952.3197878499999,6255.89551417,9723.124053720006,802.0211606800001,145.64945258999998,425.62682641999993,363.77792713999986,645.76735751,351.4740606199888,21813.625105199997
2023-03-01,Monthly,Bank-bank Islam / Islamic Banks,707.7903829400002,9466.114087459999,500.50884297999977,443.47242184999976,57.03642113,35.48567715,0.0,263.43234238,0.0,876.2814995300002,3337.6436497299987,4452.76207569,239.97818001999997,16.34548237,531.50670912,52.611160619999985,1406.77952034,305.9834661600114,12727.108989030008
2023-03-01,Monthly,Bank-bank Pelaburan / Investment Banks,0.0,78.12868495,0.0,0.0,0.0,0.0,0.0,6.1304048600000005,0.0,0.0,0.0,71.99828009,0.0,0.0,1e-06,0.0,0.0,171.83218971999997,249.96087566999995
2023-03-01,Monthly,Jumlah/Total,2157.44322717,27173.898248420002,915.2297092199997,774.0805190299996,141.14919019,35.48567715,0.00013893,535.7318841700001,17.42597817,1828.60128738,9593.539163899999,14247.884409500006,1041.9993407000002,161.99493495999997,957.1335365399999,416.3890877599998,2052.54687785,829.2897165000002,34790.69496990001
2023-04-01,Monthly,Bank-bank Perdagangan / Commercial Banks,1509.6090902799997,17684.343476750008,434.74306025999977,348.08312628999977,86.65993397000001,0.0,0.00013893,267.58797747,17.56547028,939.6217834000003,6354.4968066300025,9670.328239780005,771.4536747799999,160.59837771999997,423.40517504999997,366.2338551800003,640.5517606400001,364.6060500700046,21920.80146047001
2023-04-01,Monthly,Bank-bank Islam / Islamic Banks,669.3016294899999,9901.766901949997,535.3185838700001,478.49231074000016,56.82627312999998,30.35413147,0.0,253.60239425000003,0.0,944.69173618,3580.25145897,4557.54859721,262.48263528999996,18.76016293,565.8933525599999,53.16908753999999,1431.26445282,317.23244943000714,13219.870672010004
